"unitPrice","retailPrice","term","skuId","armSkuName","productName","skuName"
"0.0388228","0.0388228","3 Years","DZH318Z0BQ51/00K7","Standard_F1","Virtual Machines F Series","F1"
"0.04919448","0.04919448","1 Year","DZH318Z0BQ51/00K7","Standard_F1","Virtual Machines F Series","F1"
"0.0823826","0.0823826","3 Years","DZH318Z096SN/01MR","Standard_E2ds_v5","Virtual Machines Edsv5 Series","E2ds v5"
"0.118505","0.118505","1 Year","DZH318Z096SN/01MR","Standard_E2ds_v5","Virtual Machines Edsv5 Series","E2ds v5"
"0.823826","0.823826","3 Years","DZH318Z096SN/01M3","Standard_E20ds_v5","Virtual Machines Edsv5 Series","E20ds v5"
"1.18505","1.18505","1 Year","DZH318Z096SN/01M3","Standard_E20ds_v5","Virtual Machines Edsv5 Series","E20ds v5"
"0.6590608","0.6590608","3 Years","DZH318Z0CSHK/00FW","Standard_E16-4ds_v4","Virtual Machines Edsv4 Series","E16-4ds v4"
"0.94804","0.94804","1 Year","DZH318Z0CSHK/00FW","Standard_E16-4ds_v4","Virtual Machines Edsv4 Series","E16-4ds v4"
"0.5198328","0.5198328","3 Years","DZH318Z093WZ/011T","Standard_E16-8as_v5","Virtual Machines Easv5 Series","E16-8as v5"
"0.7400192","0.7400192","1 Year","DZH318Z093WZ/011T","Standard_E16-8as_v5","Virtual Machines Easv5 Series","E16-8as v5"
"2.019584","2.019584","3 Years","DZH318Z08M9W/008V","Standard_D64s_v5","Virtual Machines Dsv5 Series","Standard_D64s_v5"
"2.812992","2.812992","1 Year","DZH318Z08M9W/008V","Standard_D64s_v5","Virtual Machines Dsv5 Series","Standard_D64s_v5"
"0.252448","0.252448","3 Years","DZH318Z0CM2C/000K","Standard_D8as_v4","Virtual Machines Dasv4 Series","D8as v4"
"0.351624","0.351624","1 Year","DZH318Z0CM2C/000K","Standard_D8as_v4","Virtual Machines Dasv4 Series","D8as v4"
"0.252448","0.252448","3 Years","DZH318Z0CM2B/001D","Standard_D8a_v4","Virtual Machines Dav4 Series","D8a v4"
"0.351624","0.351624","1 Year","DZH318Z0CM2B/001D","Standard_D8a_v4","Virtual Machines Dav4 Series","D8a v4"
"0.09118","0.09118","3 Years","DZH318Z08M9L/00J3","Standard_D4ls_v5","Virtual Machines Dlsv5 Series","D4ls v5"
"0.13774","0.13774","1 Year","DZH318Z08M9L/00J3","Standard_D4ls_v5","Virtual Machines Dlsv5 Series","D4ls v5"
"0.2877664","0.2877664","3 Years","DZH318Z0CM2D/0238","Standard_E8-4as_v4","Virtual Machines Easv4 Series","E8-4as_v4"
"0.4111296","0.4111296","1 Year","DZH318Z0CM2D/0238","Standard_E8-4as_v4","Virtual Machines Easv4 Series","E8-4as_v4"
"0.5755328","0.5755328","3 Years","DZH318Z0CM2D/022V","Standard_E16-8as_v4","Virtual Machines Easv4 Series","E16-8as_v4"
"0.8222592","0.8222592","1 Year","DZH318Z0CM2D/022V","Standard_E16-8as_v4","Virtual Machines Easv4 Series","E16-8as_v4"
"1.7269632","1.7269632","3 Years","DZH318Z08M9J/00JL","Standard_E48_v5","Virtual Machines Ev5 Series","Standard_E48_v5"
"2.4667776","2.4667776","1 Year","DZH318Z08M9J/00JL","Standard_E48_v5","Virtual Machines Ev5 Series","Standard_E48_v5"
"1.0936","1.0936","3 Years","DZH318Z0BQ4R/02SX","Standard_E20s_v3","Virtual Machines ESv3 Series","E20s v3"
"1.38576","1.38576","1 Year","DZH318Z0BQ4R/02SX","Standard_E20s_v3","Virtual Machines ESv3 Series","E20s v3"
"1.0936","1.0936","3 Years","DZH318Z0BQ4L/0195","Standard_E20_v3","Virtual Machines Ev3 Series","E20 v3"
"1.38576","1.38576","1 Year","DZH318Z0BQ4L/0195","Standard_E20_v3","Virtual Machines Ev3 Series","E20 v3"
"1.1510656","1.1510656","3 Years","DZH318Z0CM2D/022G","Standard_E32-8as_v4","Virtual Machines Easv4 Series","E32-8as_v4"
"1.6445184","1.6445184","1 Year","DZH318Z0CM2D/022G","Standard_E32-8as_v4","Virtual Machines Easv4 Series","E32-8as_v4"
"1.8772267","1.8772267","3 Years","DZH318Z0BQ4J/0063","Standard_H16mr","Virtual Machines H Series","H16mr"
"2.5329932","2.5329932","1 Year","DZH318Z0BQ4J/0063","Standard_H16mr","Virtual Machines H Series","H16mr"
"2.2825764","2.2825764","3 Years","DZH318Z0BXNZ/0004","Standard_HB60rs","Virtual Machines HBS Series","HB60rs"
"2.566824","2.566824","1 Year","DZH318Z0BXNZ/0004","Standard_HB60rs","Virtual Machines HBS Series","HB60rs"
"1.7769216","1.7769216","3 Years","DZH318Z08MC6/006R","Standard_D48ds_v5","Virtual Machines Ddsv5 Series","Standard_D48ds_v5"
"2.4897792","2.4897792","1 Year","DZH318Z08MC6/006R","Standard_D48ds_v5","Virtual Machines Ddsv5 Series","Standard_D48ds_v5"
"0.4550208","0.4550208","3 Years","DZH318Z08W0T/0024","Standard_D16as_v5","Virtual Machines Dasv5 Series","Standard_D16as_v5"
"0.6359808","0.6359808","1 Year","DZH318Z08W0T/0024","Standard_D16as_v5","Virtual Machines Dasv5 Series","Standard_D16as_v5"
"0.7544864","0.7544864","3 Years","DZH318Z09B68/004L","Standard_EC16as_v5","ECasv5-series Linux","Standard_EC16as_v5"
"0.9246952","0.9246952","1 Year","DZH318Z09B68/004L","Standard_EC16as_v5","ECasv5-series Linux","Standard_EC16as_v5"
"3.6756288","3.6756288","3 Years","DZH318Z09LR5/000R","Standard_E96bs_v5","Virtual Machines Ebsv5 Series","Standard_E96bs_v5"
"5.835552","5.835552","1 Year","DZH318Z09LR5/000R","Standard_E96bs_v5","Virtual Machines Ebsv5 Series","Standard_E96bs_v5"
"27.904525","27.904525","3 Years","DZH318Z0BX5L/06FQ","Standard_M416s_8_v2","Virtual Machines MSv2 Series","Standard_M416s_8_v2"
"55.019525","55.019525","1 Year","DZH318Z0BX5L/06FQ","Standard_M416s_8_v2","Virtual Machines MSv2 Series","Standard_M416s_8_v2"
"0.0128064","0.0128064","3 Years","DZH318Z0BQ35/00Q0","Standard_B1ms","Virtual Machines BS Series","B1ms"
"0.0185856","0.0185856","1 Year","DZH318Z0BQ35/00Q0","Standard_B1ms","Virtual Machines BS Series","B1ms"
"1.956564","1.956564","3 Years","DZH318Z08NR0/001V","Standard_DC24s_v3","DCsv3 Series Linux","standard_DC24s_v3"
"2.442876","2.442876","1 Year","DZH318Z08NR0/001V","Standard_DC24s_v3","DCsv3 Series Linux","standard_DC24s_v3"
"0.4016576","0.4016576","3 Years","DZH318Z0BQ4X/005L","Standard_F16s_v2","Virtual Machines FSv2 Series","F16s v2"
"0.5747832","0.5747832","1 Year","DZH318Z0BQ4X/005L","Standard_F16s_v2","Virtual Machines FSv2 Series","F16s v2"
"1.009792","1.009792","3 Years","DZH318Z08M9W/008T","Standard_D32s_v5","Virtual Machines Dsv5 Series","Standard_D32s_v5"
"1.406496","1.406496","1 Year","DZH318Z08M9W/008T","Standard_D32s_v5","Virtual Machines Dsv5 Series","Standard_D32s_v5"
"0.5187765","0.5187765","3 Years","DZH318Z0BQ4C/02C2","Standard_DS13-4_v2","Virtual Machines DSv2 Series","DS13-4 v2"
"0.6573699","0.6573699","1 Year","DZH318Z0BQ4C/02C2","Standard_DS13-4_v2","Virtual Machines DSv2 Series","DS13-4 v2"
"0.5187765","0.5187765","3 Years","DZH318Z0BQ4C/00X3","Standard_DS13_v2","Virtual Machines DSv2 Series","DS13 v2"
"0.6573699","0.6573699","1 Year","DZH318Z0BQ4C/00X3","Standard_DS13_v2","Virtual Machines DSv2 Series","DS13 v2"
"0.5187765","0.5187765","3 Years","DZH318Z0BQ4C/0277","Standard_DS13-2_v2","Virtual Machines DSv2 Series","DS13-2 v2"
"0.6573699","0.6573699","1 Year","DZH318Z0BQ4C/0277","Standard_DS13-2_v2","Virtual Machines DSv2 Series","DS13-2 v2"
"0.5187765","0.5187765","3 Years","DZH318Z0BQ34/00WV","Standard_D13_v2","Virtual Machines Dv2 Series","D13 v2"
"0.6573699","0.6573699","1 Year","DZH318Z0BQ34/00WV","Standard_D13_v2","Virtual Machines Dv2 Series","D13 v2"
"0","0","3 Years","DZH318Z0K7B2/003C","Standard_M96s_2_v3","Virtual Machines Msv3 Medium Memory Series Linux","Standard_M96s_2_v3"
"0","0","1 Year","DZH318Z0K7B2/003C","Standard_M96s_2_v3","Virtual Machines Msv3 Medium Memory Series Linux","Standard_M96s_2_v3"
"1.037553","1.037553","3 Years","DZH318Z0BQ4C/02MX","Standard_DS14-8_v2","Virtual Machines DSv2 Series","DS14-8 v2"
"1.3147398","1.3147398","1 Year","DZH318Z0BQ4C/02MX","Standard_DS14-8_v2","Virtual Machines DSv2 Series","DS14-8 v2"
"1.037553","1.037553","3 Years","DZH318Z0BQ4C/02HB","Standard_DS14-4_v2","Virtual Machines DSv2 Series","DS14-4 v2"
"1.3147398","1.3147398","1 Year","DZH318Z0BQ4C/02HB","Standard_DS14-4_v2","Virtual Machines DSv2 Series","DS14-4 v2"
"1.037553","1.037553","3 Years","DZH318Z0BQ34/00T6","Standard_D14_v2","Virtual Machines Dv2 Series","D14 v2"
"1.3147398","1.3147398","1 Year","DZH318Z0BQ34/00T6","Standard_D14_v2","Virtual Machines Dv2 Series","D14 v2"
"1.037553","1.037553","3 Years","DZH318Z0BQ4C/00TM","Standard_DS14_v2","Virtual Machines DSv2 Series","DS14 v2"
"1.3147398","1.3147398","1 Year","DZH318Z0BQ4C/00TM","Standard_DS14_v2","Virtual Machines DSv2 Series","DS14 v2"
"0.252448","0.252448","3 Years","DZH318Z0D1L4/00J2","Standard_D8_v4","Virtual Machines Dv4 Series","D8 v4"
"0.351624","0.351624","1 Year","DZH318Z0D1L4/00J2","Standard_D8_v4","Virtual Machines Dv4 Series","D8 v4"
"1.74976","1.74976","3 Years","DZH318Z0BQ4R/027J","Standard_E32-8s_v3","Virtual Machines ESv3 Series","E32-8s v3"
"2.217216","2.217216","1 Year","DZH318Z0BQ4R/027J","Standard_E32-8s_v3","Virtual Machines ESv3 Series","E32-8s v3"
"1.74976","1.74976","3 Years","DZH318Z0BQ4R/00L0","Standard_E32s_v3","Virtual Machines ESv3 Series","E32s v3"
"2.217216","2.217216","1 Year","DZH318Z0BQ4R/00L0","Standard_E32s_v3","Virtual Machines ESv3 Series","E32s v3"
"1.74976","1.74976","3 Years","DZH318Z0BQ4R/01J5","Standard_E32-16s_v3","Virtual Machines ESv3 Series","E32-16s v3"
"2.217216","2.217216","1 Year","DZH318Z0BQ4R/01J5","Standard_E32-16s_v3","Virtual Machines ESv3 Series","E32-16s v3"
"1.74976","1.74976","3 Years","DZH318Z0BQ4L/00N8","Standard_E32_v3","Virtual Machines Ev3 Series","E32 v3"
"2.217216","2.217216","1 Year","DZH318Z0BQ4L/00N8","Standard_E32_v3","Virtual Machines Ev3 Series","E32 v3"
"6.9290208","6.9290208","3 Years","DZH318Z0K1LF/0011","Standard_HX176-24rs","Virtual Machines HXrs Series","HX176-24rs"
"9.3495168","9.3495168","1 Year","DZH318Z0K1LF/0011","Standard_HX176-24rs","Virtual Machines HXrs Series","HX176-24rs"
"1.84704","1.84704","3 Years","DZH318Z08M9B/00GH","Standard_D64lds_v5","Virtual Machines Dldsv5 Series","D64lds v5"
"2.62848","2.62848","1 Year","DZH318Z08M9B/00GH","Standard_D64lds_v5","Virtual Machines Dldsv5 Series","D64lds v5"
"1.2965995","1.2965995","3 Years","DZH318Z0BQ34/00QM","Standard_D15_v2","Virtual Machines Dv2 Series","D15 v2"
"1.6429917","1.6429917","1 Year","DZH318Z0BQ34/00QM","Standard_D15_v2","Virtual Machines Dv2 Series","D15 v2"
"1.2965995","1.2965995","3 Years","DZH318Z0BQ4C/00PB","Standard_DS15_v2","Virtual Machines DSv2 Series","DS15 v2"
"1.6429917","1.6429917","1 Year","DZH318Z0BQ4C/00PB","Standard_DS15_v2","Virtual Machines DSv2 Series","DS15 v2"
"0","0","3 Years","DZH318Z0K7B2/0031","Standard_M96s_1_v3","Virtual Machines Msv3 Medium Memory Series Linux","Standard_M96s_1_v3"
"0","0","1 Year","DZH318Z0K7B2/0031","Standard_M96s_1_v3","Virtual Machines Msv3 Medium Memory Series Linux","Standard_M96s_1_v3"
"2.2825764","2.2825764","3 Years","DZH318Z0BXNZ/00H6","Standard_HB60-30rs","Virtual Machines HBS Series","HB60-30rs"
"2.566824","2.566824","1 Year","DZH318Z0BXNZ/00H6","Standard_HB60-30rs","Virtual Machines HBS Series","HB60-30rs"
"4.9619319","4.9619319","3 Years","DZH318Z0BX5L/03JQ","Standard_M64ms_v2","Virtual Machines MSv2 Series","M64ms_v2"
"9.7834719","9.7834719","1 Year","DZH318Z0BX5L/03JQ","Standard_M64ms_v2","Virtual Machines MSv2 Series","M64ms_v2"
"1.414","1.414","3 Years","DZH318Z09B5Z/002N","Standard_DC32ads_v5","DCadsv5-series Linux","Standard_DC32ads_v5"
"1.8006","1.8006","1 Year","DZH318Z09B5Z/002N","Standard_DC32ads_v5","DCadsv5-series Linux","Standard_DC32ads_v5"
"4.242","4.242","3 Years","DZH318Z09B5Z/002M","Standard_DC96ads_v5","DCadsv5-series Linux","Standard_DC96ads_v5"
"5.4018","5.4018","1 Year","DZH318Z09B5Z/002M","Standard_DC96ads_v5","DCadsv5-series Linux","Standard_DC96ads_v5"
"2.6956332","2.6956332","3 Years","DZH318Z0JD3P/001P","Ebsv5-Type1","Ebsv5 Series Dedicated Host","Ebsv5-Type1"
"4.279678","4.279678","1 Year","DZH318Z0JD3P/001P","Ebsv5-Type1","Ebsv5 Series Dedicated Host","Ebsv5-Type1"
"0.063112","0.063112","3 Years","DZH318Z08M9X/00P5","Standard_D2_v5","Virtual Machines Dv5 Series","Standard_D2_v5"
"0.087906","0.087906","1 Year","DZH318Z08M9X/00P5","Standard_D2_v5","Virtual Machines Dv5 Series","Standard_D2_v5"
"0.36472","0.36472","3 Years","DZH318Z08M9L/00JD","Standard_D16ls_v5","Virtual Machines Dlsv5 Series","D16ls v5"
"0.55096","0.55096","1 Year","DZH318Z08M9L/00JD","Standard_D16ls_v5","Virtual Machines Dlsv5 Series","D16ls v5"
"6.9616104","6.9616104","3 Years","DZH318Z0CTQD/00B1","Msv2MedMem Type1","MSv2 Series Dedicated Host","Msv2MedMem Type1"
"13.7262504","13.7262504","1 Year","DZH318Z0CTQD/00B1","Msv2MedMem Type1","MSv2 Series Dedicated Host","Msv2MedMem Type1"
"0.0502072","0.0502072","3 Years","DZH318Z0BQ4X/006B","Standard_F2s_v2","Virtual Machines FSv2 Series","F2s v2"
"0.0718479","0.0718479","1 Year","DZH318Z0BQ4X/006B","Standard_F2s_v2","Virtual Machines FSv2 Series","F2s v2"
"0.0219555","0.0219555","3 Years","DZH318Z0BPRJ/00GF","Standard_A1_v2","Virtual Machines Av2 Series","A1 v2"
"0.0306557","0.0306557","1 Year","DZH318Z0BPRJ/00GF","Standard_A1_v2","Virtual Machines Av2 Series","A1 v2"
"0.1154979","0.1154979","3 Years","DZH318Z092S9/008S","Standard_E4ps_v5","Virtual Machines Epsv5 Series","Standard_E4ps_v5"
"0.163539","0.163539","1 Year","DZH318Z092S9/008S","Standard_E4ps_v5","Virtual Machines Epsv5 Series","Standard_E4ps_v5"
"1.042176","1.042176","3 Years","DZH318Z092SD/0031","Standard_D48ps_v5","Virtual Machines Dpsv5 Series","Standard_D48ps_v5"
"1.5716544","1.5716544","1 Year","DZH318Z092SD/0031","Standard_D48ps_v5","Virtual Machines Dpsv5 Series","Standard_D48ps_v5"
"0.2878272","0.2878272","3 Years","DZH318Z0CSHL/00D0","Standard_E8-4s_v4","Virtual Machines Esv4 Series","E8-4s v4"
"0.4111296","0.4111296","1 Year","DZH318Z0CSHL/00D0","Standard_E8-4s_v4","Virtual Machines Esv4 Series","E8-4s v4"
"2.3692288","2.3692288","3 Years","DZH318Z08MC6/006N","Standard_D64ds_v5","Virtual Machines Ddsv5 Series","Standard_D64ds_v5"
"3.3197056","3.3197056","1 Year","DZH318Z08MC6/006N","Standard_D64ds_v5","Virtual Machines Ddsv5 Series","Standard_D64ds_v5"
"3.029376","3.029376","3 Years","DZH318Z0CM2B/003T","Standard_D96a_v4","Virtual Machines Dav4 Series","D96a v4"
"4.219488","4.219488","1 Year","DZH318Z0CM2B/003T","Standard_D96a_v4","Virtual Machines Dav4 Series","D96a v4"
"3.029376","3.029376","3 Years","DZH318Z0CM2C/003H","Standard_D96as_v4","Virtual Machines Dasv4 Series","D96as v4"
"4.219488","4.219488","1 Year","DZH318Z0CM2C/003H","Standard_D96as_v4","Virtual Machines Dasv4 Series","D96as v4"
"2.6362432","2.6362432","3 Years","DZH318Z0CSHK/0094","Standard_E64-32ds_v4","Virtual Machines Edsv4 Series","E64-32ds v4"
"3.79216","3.79216","1 Year","DZH318Z0CSHK/0094","Standard_E64-32ds_v4","Virtual Machines Edsv4 Series","E64-32ds v4"
"1.1364752","1.1364752","3 Years","DZH318Z0BQ4W/00LH","Standard_M32ts","Virtual Machines MS Series","M32ts"
"2.2407952","2.2407952","1 Year","DZH318Z0BQ4W/00LH","Standard_M32ts","Virtual Machines MS Series","M32ts"
"1.437377","1.437377","3 Years","DZH318Z0CGPD/000F","Standard_NV32as_v4","Virtual Machines NVasv4 Series","NV32as v4"
"1.939492","1.939492","1 Year","DZH318Z0CGPD/000F","Standard_NV32as_v4","Virtual Machines NVasv4 Series","NV32as v4"
"4.780399","4.780399","3 Years","DZH318Z0C620/017X","Esv3_Type4","ESv3 Series Dedicated Host","Esv3 Type4"
"6.0575034","6.0575034","1 Year","DZH318Z0C620/017X","Esv3_Type4","ESv3 Series Dedicated Host","Esv3 Type4"
"2.887092","2.887092","3 Years","DZH318Z08KCJ/001K","Standard_HB120-32rs_v3","Virtual Machines HBrsv3 Series","HB120-32rs_v3"
"3.895632","3.895632","1 Year","DZH318Z08KCJ/001K","Standard_HB120-32rs_v3","Virtual Machines HBrsv3 Series","HB120-32rs_v3"
"2.887092","2.887092","3 Years","DZH318Z08KCJ/001Q","Standard_HB120-64rs_v3","Virtual Machines HBrsv3 Series","HB120-64rs_v3"
"3.895632","3.895632","1 Year","DZH318Z08KCJ/001Q","Standard_HB120-64rs_v3","Virtual Machines HBrsv3 Series","HB120-64rs_v3"
"2.887092","2.887092","3 Years","DZH318Z08KCJ/0001","Standard_HB120rs_v3","Virtual Machines HBrsv3 Series","HB120rs_v3"
"3.895632","3.895632","1 Year","DZH318Z08KCJ/0001","Standard_HB120rs_v3","Virtual Machines HBrsv3 Series","HB120rs_v3"
"2.887092","2.887092","3 Years","DZH318Z08KCJ/000K","Standard_HB120-16rs_v3","Virtual Machines HBrsv3 Series","HB120-16rs_v3"
"3.895632","3.895632","1 Year","DZH318Z08KCJ/000K","Standard_HB120-16rs_v3","Virtual Machines HBrsv3 Series","HB120-16rs_v3"
"2.887092","2.887092","3 Years","DZH318Z08KCJ/002V","Standard_HB120-96rs_v3","Virtual Machines HBrsv3 Series","HB120-96rs_v3"
"3.895632","3.895632","1 Year","DZH318Z08KCJ/002V","Standard_HB120-96rs_v3","Virtual Machines HBrsv3 Series","HB120-96rs_v3"
"1.1510656","1.1510656","3 Years","DZH318Z0CM2D/0222","Standard_E32-16as_v4","Virtual Machines Easv4 Series","E32-16as_v4"
"1.6445184","1.6445184","1 Year","DZH318Z0CM2D/0222","Standard_E32-16as_v4","Virtual Machines Easv4 Series","E32-16as_v4"
"3.3246882","3.3246882","3 Years","DZH318Z0DB0Z/00M4","Esv4_Type2","ESv4 Series Dedicated Host","Esv4 Type2"
"4.7489526","4.7489526","1 Year","DZH318Z0DB0Z/00M4","Esv4_Type2","ESv4 Series Dedicated Host","Esv4 Type2"
"2.447328","2.447328","3 Years","DZH318Z09B62/001C","Standard_EC48ads_v5","ECadsv5-series Linux","Standard_EC48ads_v5"
"3.0117408","3.0117408","1 Year","DZH318Z09B62/001C","Standard_EC48ads_v5","ECadsv5-series Linux","Standard_EC48ads_v5"
"0.3535","0.3535","3 Years","DZH318Z09B5Z/0035","Standard_DC8ads_v5","DCadsv5-series Linux","Standard_DC8ads_v5"
"0.45015","0.45015","1 Year","DZH318Z09B5Z/0035","Standard_DC8ads_v5","DCadsv5-series Linux","Standard_DC8ads_v5"
"0.0460575","0.0460575","3 Years","DZH318Z092QL/005P","Standard_D2plds_v5","Virtual Machines Dpldsv5 Series","Standard_D2plds_v5"
"0.0656642","0.0656642","1 Year","DZH318Z092QL/005P","Standard_D2plds_v5","Virtual Machines Dpldsv5 Series","Standard_D2plds_v5"
"3.3482288","3.3482288","3 Years","DZH318Z0CXT1/0093","Dasv4_Type2","Dasv4 Series Dedicated Host","Dasv4 Type2"
"4.6636044","4.6636044","1 Year","DZH318Z0CXT1/0093","Dasv4_Type2","Dasv4 Series Dedicated Host","Dasv4 Type2"
"0.3021592","0.3021592","3 Years","DZH318Z093X0/017B","Standard_E8ads_v5","Virtual Machines Eadsv5 Series","E8ads v5"
"0.43134","0.43134","1 Year","DZH318Z093X0/017B","Standard_E8ads_v5","Virtual Machines Eadsv5 Series","E8ads v5"
"0.2599164","0.2599164","3 Years","DZH318Z093WZ/012Z","Standard_E8as_v5","Virtual Machines Easv5 Series","E8as v5"
"0.3700096","0.3700096","1 Year","DZH318Z093WZ/012Z","Standard_E8as_v5","Virtual Machines Easv5 Series","E8as v5"
"0.4624669","0.4624669","3 Years","DZH318Z092S9/008C","Standard_E16ps_v5","Virtual Machines Epsv5 Series","Standard_E16ps_v5"
"0.654829","0.654829","1 Year","DZH318Z092S9/008C","Standard_E16ps_v5","Virtual Machines Epsv5 Series","Standard_E16ps_v5"
"0.72944","0.72944","3 Years","DZH318Z08M9L/00HP","Standard_D32ls_v5","Virtual Machines Dlsv5 Series","D32ls v5"
"1.10192","1.10192","1 Year","DZH318Z08M9L/00HP","Standard_D32ls_v5","Virtual Machines Dlsv5 Series","D32ls v5"
"1.631552","1.631552","3 Years","DZH318Z09B62/001B","Standard_EC32ads_v5","ECadsv5-series Linux","Standard_EC32ads_v5"
"2.0078272","2.0078272","1 Year","DZH318Z09B62/001B","Standard_EC32ads_v5","ECadsv5-series Linux","Standard_EC32ads_v5"
"5.0637528","5.0637528","3 Years","DZH318Z0BQ4W/052V","Standard_M64m","Virtual Machines MS Series","M64m"
"9.9842328","9.9842328","1 Year","DZH318Z0BQ4W/052V","Standard_M64m","Virtual Machines MS Series","M64m"
"5.0637528","5.0637528","3 Years","DZH318Z0BQ4W/002Q","Standard_M64ms","Virtual Machines MS Series","M64ms"
"9.9842328","9.9842328","1 Year","DZH318Z0BQ4W/002Q","Standard_M64ms","Virtual Machines MS Series","M64ms"
"5.0637528","5.0637528","3 Years","DZH318Z0BQ4W/01J0","Standard_M64-32ms","Virtual Machines MS Series","M64-32ms"
"9.9842328","9.9842328","1 Year","DZH318Z0BQ4W/01J0","Standard_M64-32ms","Virtual Machines MS Series","M64-32ms"
"5.0637528","5.0637528","3 Years","DZH318Z0BQ4W/01L6","Standard_M64-16ms","Virtual Machines MS Series","M64-16ms"
"9.9842328","9.9842328","1 Year","DZH318Z0BQ4W/01L6","Standard_M64-16ms","Virtual Machines MS Series","M64-16ms"
"1.3181216","1.3181216","3 Years","DZH318Z0CSHK/00D0","Standard_E32-16ds_v4","Virtual Machines Edsv4 Series","E32-16ds v4"
"1.89608","1.89608","1 Year","DZH318Z0CSHK/00D0","Standard_E32-16ds_v4","Virtual Machines Edsv4 Series","E32-16ds v4"
"0.0032016","0.0032016","3 Years","DZH318Z0BQ35/01B3","Standard_B1ls","Virtual Machines BS Series","B1ls"
"0.0046464","0.0046464","1 Year","DZH318Z0BQ35/01B3","Standard_B1ls","Virtual Machines BS Series","B1ls"
"3.9543648","3.9543648","3 Years","DZH318Z08M9R/0081","Standard_E96d_v5","Virtual Machines Edv5 Series","Standard_E96d_v5"
"5.68824","5.68824","1 Year","DZH318Z08M9R/0081","Standard_E96d_v5","Virtual Machines Edv5 Series","Standard_E96d_v5"
"17.713857","17.713857","3 Years","DZH318Z0DS6T/0028","Standard_ND96asr_A100_v4","Virtual Machines NDasr A100 v4 Series","ND96asr A100 v4"
"29.4064169","29.4064169","1 Year","DZH318Z0DS6T/0028","Standard_ND96asr_A100_v4","Virtual Machines NDasr A100 v4 Series","ND96asr A100 v4"
"0.3021592","0.3021592","3 Years","DZH318Z093X0/015W","Standard_E8-4ads_v5","Virtual Machines Eadsv5 Series","E8-4ads v5"
"0.43134","0.43134","1 Year","DZH318Z093X0/015W","Standard_E8-4ads_v5","Virtual Machines Eadsv5 Series","E8-4ads v5"
"0.508524","0.508524","3 Years","DZH318Z0BQ4V/0052","Standard_L8s","Virtual Machines LS Series","L8s"
"0.6443784","0.6443784","1 Year","DZH318Z0BQ4V/0052","Standard_L8s","Virtual Machines LS Series","L8s"
"0.9249338","0.9249338","3 Years","DZH318Z092S9/0089","Standard_E32ps_v5","Virtual Machines Epsv5 Series","Standard_E32ps_v5"
"1.309658","1.309658","1 Year","DZH318Z092S9/0089","Standard_E32ps_v5","Virtual Machines Epsv5 Series","Standard_E32ps_v5"
"0.6243028","0.6243028","3 Years","DZH318Z0DRDR/0012","DCsv2 Type 1","DCsv2 Series Dedicated Host","DCsv2 Type 1"
"0.8423888","0.8423888","1 Year","DZH318Z0DRDR/0012","DCsv2 Type 1","DCsv2 Series Dedicated Host","DCsv2 Type 1"
"3.867963","3.867963","3 Years","DZH318Z0D21C/000W","NVsv3_Type1","NVSv3 Series Dedicated Host","NVsv3 Type1"
"5.219148","5.219148","1 Year","DZH318Z0D21C/000W","NVsv3_Type1","NVSv3 Series Dedicated Host","NVsv3 Type1"
"4.165656","4.165656","3 Years","DZH318Z08NRB/0007","Lasv3_Type1","Lasv3 Series DedicatedHost","Lasv3 Type1"
"5.949768","5.949768","1 Year","DZH318Z08NRB/0007","Lasv3_Type1","Lasv3 Series DedicatedHost","Lasv3 Type1"
"0.2391024","0.2391024","3 Years","DZH318Z092SF/003T","Standard_D8pds_v5","Virtual Machines Dpdsv5 Series","Standard_D8pds_v5"
"0.3332348","0.3332348","1 Year","DZH318Z092SF/003T","Standard_D8pds_v5","Virtual Machines Dpdsv5 Series","Standard_D8pds_v5"
"0.1647652","0.1647652","3 Years","DZH318Z08M9R/00VN","Standard_E4d_v5","Virtual Machines Edv5 Series","Standard_E4d_v5"
"0.23701","0.23701","1 Year","DZH318Z08M9R/00VN","Standard_E4d_v5","Virtual Machines Edv5 Series","Standard_E4d_v5"
"0.407888","0.407888","3 Years","DZH318Z09B62/005R","Standard_EC8ads_v5","ECadsv5-series Linux","Standard_EC8ads_v5"
"0.5019568","0.5019568","1 Year","DZH318Z09B62/005R","Standard_EC8ads_v5","ECadsv5-series Linux","Standard_EC8ads_v5"
"0.283774","0.283774","3 Years","DZH318Z0CF0K/003L","Standard_DC4s_v2","Virtual Machines DCSv2 Series","DC4s v2"
"0.382904","0.382904","1 Year","DZH318Z0CF0K/003L","Standard_DC4s_v2","Virtual Machines DCSv2 Series","DC4s v2"
"2.3026176","2.3026176","3 Years","DZH318Z096SR/02DL","Standard_E64-32s_v5","Virtual Machines Esv5 Series","E64-32s v5"
"3.2890368","3.2890368","1 Year","DZH318Z096SR/02DL","Standard_E64-32s_v5","Virtual Machines Esv5 Series","E64-32s v5"
"2.3026176","2.3026176","3 Years","DZH318Z096SR/02DK","Standard_E64-16s_v5","Virtual Machines Esv5 Series","E64-16s v5"
"3.2890368","3.2890368","1 Year","DZH318Z096SR/02DK","Standard_E64-16s_v5","Virtual Machines Esv5 Series","E64-16s v5"
"2.3026176","2.3026176","3 Years","DZH318Z096SR/02DF","Standard_E64s_v5","Virtual Machines Esv5 Series","E64s v5"
