"skuId","retailPrice","productName","armSkuName","skuName"
"DZH318Z0BPWD/01LS","0.36023","Virtual Machines DSv3 Series Windows","Standard_D32-8s_v3","D32-8s v3 Spot"
"DZH318Z0CM2D/022R","1.216","Virtual Machines Easv4 Series","Standard_E16-4as_v4","E16-4as_v4"
"DZH318Z0CSHJ/004V","0.368","Virtual Machines Dsv4 Series","Standard_D32s_v4","D32s v4 Low Priority"
"DZH318Z0BPW5/01GS","19.036","Virtual Machines MS Series Windows","Standard_M64-16ms","M64-16ms"
"DZH318Z0BPW5/000G","19.036","Virtual Machines MS Series Windows","Standard_M64ms","M64ms"
"DZH318Z0BPW5/010V","19.036","Virtual Machines MS Series Windows","Standard_M64-32ms","M64-32ms"
"DZH318Z08NR9/006Q","0.149","Lasv3 Series Linux","Standard_L8as_v3","Standard_L8as_v3 Low Priority"
"DZH318Z08Q75/001L","1.08","Virtual Machines FX Series","Standard_FX48mds","Standard_FX48mds Low Priority"
"DZH318Z0CSHB/00GH","1.06","Virtual Machines Edsv4 Series Windows","Standard_E8-2ds_v4","E8-2ds v4"
"DZH318Z093XK/014T","7.328","Virtual Machines Easv5 Series Windows","Standard_E64-16as_v5","E64-16as v5"
"DZH318Z08M9R/00V7","0.036088","Virtual Machines Edv5 Series","Standard_E4d_v5","Standard_E4d_v5 Spot"
"DZH318Z08Q74/0025","0.761","Virtual Machines FX Series Windows","Standard_FX12mds","Standard_FX12mds Low Priority"
"DZH318Z0K9KD/00D4","0.377","Virtual Machines Bsv2 Series Windows","Standard_B8ls_v2","B8ls v2"
"DZH318Z0D1L3/00VP","0.39","Virtual Machines Ev4 Series Windows","Standard_E8_v4","E8 v4 Low Priority"
"DZH318Z09B60/003T","3.072","ECadsv5-series Windows","Standard_EC64ads_v5","Standard_EC64ads_v5 Low Priority"
"DZH318Z09TH1/001Z","2.352","NCads A100 v4 Series Windows","Standard_NC24ads_A100_v4","Standard_NC24ads_A100_v4 Low Priority"
"DZH318Z0BPVW/00LD","0.031185","Virtual Machines D Series Windows","Standard_D2","D2 Spot"
"DZH318Z08NR9/006F","0.744","Lasv3 Series Linux","Standard_L80as_v3","Standard_L80as_v3 Spot"
"DZH318Z0BQ4C/00WM","0.152","Virtual Machines DSv2 Series","Standard_DS13_v2","DS13 v2 Low Priority"
"DZH318Z0BQ4C/0278","0.152","Virtual Machines DSv2 Series","Standard_DS13-2_v2","DS13-2 v2 Low Priority"
"DZH318Z0BQ34/00WW","0.152","Virtual Machines Dv2 Series","Standard_D13_v2","D13 v2 Low Priority"
"DZH318Z0BQ4C/02C3","0.152","Virtual Machines DSv2 Series","Standard_DS13-4_v2","DS13-4 v2 Low Priority"
"DZH318Z08W0Q/000G","0.627","Virtual Machines Dasv5 Series Windows","Standard_D16as_v5","Standard_D16as_v5 Low Priority"
"DZH318Z093WX/015F","0.8","Virtual Machines Eadsv5 Series Windows","Standard_E16-4ads_v5","E16-4ads v5 Low Priority"
"DZH318Z09LQP/004P","0.521539","Virtual Machines Ebdsv5 Series","Standard_E32bds_v5","Standard_E32bds_v5 Spot"
"DZH318Z0BPW5/0488","19.036","Virtual Machines MS Series Windows","Standard_M64m","M64m"
"DZH318Z0BPWJ/0016","0.296","Virtual Machines FSv2 Series Windows","Standard_F8s_v2","F8s v2 Low Priority"
"DZH318Z08M9K/008F","9.072","Virtual Machines Dlsv5 Series Windows","Standard_D96ls_v5","D96ls v5"
"DZH318Z08NRF/003R","0.0544","DCdsv3 Series Linux","Standard_DC2ds_v3","standard_DC2ds_v3 Low Priority"
"DZH318Z0BQ4C/012L","1.087","Virtual Machines DSv2 Series","Standard_DS5_v2","DS5 v2"
"DZH318Z0BQ34/0164","1.087","Virtual Machines Dv2 Series","Standard_D5_v2","D5 v2"
"DZH318Z0K1N4/002G","9.36","Virtual Machines HBrsv4 series","Standard_HB176-24rs_v4","HB176-24rsv4"
"DZH318Z0BQ4S/00WW","0.023205","Virtual Machines DS Series","Standard_DS11","DS11 Spot"
"DZH318Z08W0T/004G","0.208","Virtual Machines Dasv5 Series","Standard_D4as_v5","Standard_D4as_v5"
"DZH318Z0CM29/004J","0.0152","Virtual Machines Eav4 Series","Standard_E2a_v4","E2a v4 Spot"
"DZH318Z09LR5/007Q","0.0712","Virtual Machines Ebsv5 Series","Standard_E4bs_v5","Standard_E4bs_v5 Low Priority"
"DZH318Z096T1/0858","0.129515","Virtual Machines Esv5 Series Windows","Standard_E8-2s_v5","E8-2s v5 Spot"
"DZH318Z08W0T/000P","3.328","Virtual Machines Dasv5 Series","Standard_D64as_v5","Standard_D64as_v5"
"DZH318Z0D1L5/0194","2.768","Virtual Machines Edv4 Series","Standard_E32d_v4","E32d v4"
"DZH318Z0BQPW/00N0","0.533","Virtual Machines DSv2 Series Windows","Standard_DS3_v2","DS3 v2"
"DZH318Z0BPVM/00NJ","0.533","Virtual Machines Dv2 Series Windows","Standard_D3_v2","D3 v2"
"DZH318Z0K7B3/009B","0","Virtual Machines Msv3 Medium Memory Series Windows","Standard_M96s_2_v3","Standard_M96s_2_v3"
"DZH318Z093WX/0158","1.066024","Virtual Machines Eadsv5 Series Windows","Standard_E64ads_v5","E64ads v5 Spot"
"DZH318Z0BQ4R/00SL","0.16","Virtual Machines ESv3 Series","Standard_E2s_v3","E2s v3"
"DZH318Z0BQ4L/00KS","0.16","Virtual Machines Ev3 Series","Standard_E2_v3","E2 v3"
"DZH318Z0BX63/020T","12.275","Virtual Machines MSv2 Series Windows","Standard_M192is_v2","M192is_v2 Low Priority"
"DZH318Z092SH/00C7","1.104","Virtual Machines Epdsv5 Series","Standard_E16pds_v5","Standard_E16pds_v5"
"DZH318Z0DS6S/000G","13.992141","Virtual Machines NDasr A100 v4 Series Windows","Standard_ND96asr_v4","ND96asr v4 Spot"
"DZH318Z0BCGZ/002Q","5.72","Virtual Machines NCadsA10v4 Series","Standard_NC32ads_A10_v4","Standard_NC32ads_A10_v4"
"DZH318Z09B6C/001J","0.832","DCasv5-series Linux","Standard_DC16as_v5","Standard_DC16as_v5"
"DZH318Z0BQ4X/01TM","0.233498","Virtual Machines FSv2 Series","Standard_F48s_v2","F48s v2 Spot"
"DZH318Z0BXNH/00DN","2.457","Virtual Machines HCS Series Windows","Standard_HC44-32rs","HC44-32rs Low Priority"
"DZH318Z0CM95/001H","3.123","Virtual Machines Eav4 Series Windows","Standard_E64a_v4","E64a v4 Low Priority"
"DZH318Z0CM92/0023","3.123","Virtual Machines Easv4 Series Windows","Standard_E64as_v4","E64as v4 Low Priority"
"DZH318Z08M9R/00ML","0.346","Virtual Machines Edv5 Series","Standard_E20d_v5","Standard_E20d_v5 Low Priority"
"DZH318Z0CM29/001R","0.973","Virtual Machines Eav4 Series","Standard_E64a_v4","E64a v4 Low Priority"
"DZH318Z0CM2D/000B","0.973","Virtual Machines Easv4 Series","Standard_E64as_v4","E64as v4 Low Priority"
"DZH318Z0CSHM/004G","0.272","Virtual Machines Ddsv4 Series","Standard_D4ds_v4","D4ds v4"
"DZH318Z08M9B/00GG","1.776","Virtual Machines Dldsv5 Series","Standard_D32lds_v5","D32lds v5"
"DZH318Z0BPWH/01FJ","0.053525","Virtual Machines Ev3 Series Windows","Standard_E4_v3","E4 v3 Spot"
"DZH318Z0BQP2/005V","0.325668","Virtual Machines NC Series Windows","Standard_NC12","NC12 Spot"
"DZH318Z08Q75/001H","1.35","Virtual Machines FX Series","Standard_FX12mds","Standard_FX12mds"
"DZH318Z092QJ/00L7","0.724","Virtual Machines Dpldsv5 Series Windows","Standard_D8plds_v5","Standard_D8plds_v5"
"DZH318Z0CSHL/004C","4.864","Virtual Machines Esv4 Series","Standard_E64s_v4","E64s v4"
"DZH318Z08M9H/00JT","5.856","Virtual Machines Ev5 Series Windows","Standard_E48_v5","Standard_E48_v5"
"DZH318Z09LQN/00LQ","17.41","Virtual Machines Ebdsv5 Series Windows","Standard_E112ibds_v5","Standard_E112ibds_v5"
"DZH318Z093X0/014C","1.011","Virtual Machines Eadsv5 Series","Standard_E64-16ads_v5","E64-16ads v5 Low Priority"
"DZH318Z0BQM2/009P","4.676294","Virtual Machines NCSv3 Series","Standard_NC24s_v3","NC24s v3 Spot"
"DZH318Z08M99/00GK","1.949","Virtual Machines Dldsv5 Series Windows","Standard_D48lds_v5","D48lds v5 Low Priority"
"DZH318Z096T1/05F2","0.195","Virtual Machines Esv5 Series Windows","Standard_E4-2s_v5","E4-2s v5 Low Priority"
"DZH318Z096T1/05F0","0.195","Virtual Machines Esv5 Series Windows","Standard_E4s_v5","E4s v5 Low Priority"
"DZH318Z08NR0/002Z","0.46","DCsv3 Series Linux","Standard_DC4s_v3","standard_DC4s_v3"
"DZH318Z0D1L7/00WF","0.73","Virtual Machines Ev4 Series","Standard_E48_v4","E48 v4 Low Priority"
"DZH318Z0BX5L/0257","59.496","Virtual Machines MSv2 Series","Standard_M416-104s_v2","M416-104s_v2"
"DZH318Z0BX5L/0008","59.496","Virtual Machines MSv2 Series","Standard_M416s_v2","M416s v2"
"DZH318Z0BX5L/02F1","59.496","Virtual Machines MSv2 Series","Standard_M416-208s_v2","M416-208s_v2"
"DZH318Z0BQ4S/00DT","0.177","Virtual Machines DS Series","Standard_DS13","DS13 Low Priority"
"DZH318Z0BQ4B/009P","0.177","Virtual Machines D Series","Standard_D13","D13 Low Priority"
"DZH318Z08NR9/0076","0.4464","Lasv3 Series Linux","Standard_L48as_v3","Standard_L48as_v3 Spot"
"DZH318Z0K9K9/00T2","0.34","Virtual Machines Bsv2 Series","Standard_B8ls_v2","B8ls v2"
"DZH318Z08M9K/008K","2.4192","Virtual Machines Dlsv5 Series Windows","Standard_D64ls_v5","D64ls v5 Spot"
"DZH318Z096T1/05DR","5.856","Virtual Machines Esv5 Series Windows","Standard_E48s_v5","E48s v5"
"DZH318Z0BQ4R/04QB","0.459918","Virtual Machines ESv3 Series","Standard_E64s_v3","E64s v3 Spot"
"DZH318Z0DFVZ/00LQ","7.231","Edsv4 Series Dedicated Host","Edsv4_Type2","Edsv4 Type 2"
"DZH318Z0BPW4/00JM","0.031185","Virtual Machines DS Series Windows","Standard_DS2","DS2 Spot"
"DZH318Z0BPW1/014T","0.013806","Virtual Machines Av2 Series Windows","Standard_A2_v2","A2 v2 Spot"
"DZH318Z0BDLB/008C","0.3664","Virtual Machines ECasccv5 Series Windows","Standard_EC8as_cc_v5","Standard_EC8as_cc_v5 Spot"
"DZH318Z0BQ50/02P3","0.403584","Virtual Machines DSv3 Series","Standard_D64s_v3","D64s v3 Spot"
"DZH318Z08M9L/00J5","1.2416","Virtual Machines Dlsv5 Series","Standard_D64ls_v5","D64ls v5 Spot"
"DZH318Z0K9JL/00SQ","0.688","Virtual Machines Bpsv2 Series Windows","Standard_B16ps_v2","B16ps v2"
"DZH318Z08KCJ/002W","0.743184","Virtual Machines HBrsv3 Series","Standard_HB120-96rs_v3","HB120-96rs_v3 Spot"
"DZH318Z092QL/005T","0.0712","Virtual Machines Dpldsv5 Series","Standard_D8plds_v5","Standard_D8plds_v5 Low Priority"
"DZH318Z08M9T/006R","0.828","Virtual Machines Dsv5 Series Windows","Standard_D8s_v5","Standard_D8s_v5"
"DZH318Z0D1MV/001V","6.624","Virtual Machines Dv4 Series Windows","Standard_D64_v4","D64 v4"
"DZH318Z08LV0/009F","17.302","Virtual Machines MdSv2 Series Windows","Standard_M128dms_v2","M128dms_v2 Low Priority"
"DZH318Z0K7B2/016X","0","Virtual Machines Msv3 Medium Memory Series Linux","Standard_M12s_v3","Standard_M12s_v3 Spot"
"DZH318Z0D1L7/00ZD","0.015246","Virtual Machines Ev4 Series","Standard_E2_v4","E2 v4 Spot"
"DZH318Z092SG/00NN","0.023","Virtual Machines Epdsv5 Series Windows","Standard_E2pds_v5","Standard_E2pds_v5 Spot"
"DZH318Z0BQ4C/013T","0.0379","Virtual Machines DSv2 Series","Standard_DS11_v2","DS11 v2 Low Priority"
"DZH318Z0BQ34/00WG","0.0379","Virtual Machines Dv2 Series","Standard_D11_v2","D11 v2 Low Priority"
"DZH318Z0BQ4C/01V8","0.0379","Virtual Machines DSv2 Series","Standard_DS11-1_v2","DS11-1 v2 Low Priority"
"DZH318Z0CF0K/0035","0.92","Virtual Machines DCSv2 Series","Standard_DC8_v2","DC8 v2"
"DZH318Z0CSHK/00G1","0.138815","Virtual Machines Edsv4 Series","Standard_E16-4ds_v4","E16-4ds v4 Spot"
"DZH318Z08NR1/0005","6.072","DCsv3 Series DedicatedHost","DCsv3 Type1","Type 1"
"DZH318Z0BPW5/002L","46.4892","Virtual Machines MS Series Windows","Standard_M128ms","M128ms"
"DZH318Z0BPW5/01R0","46.4892","Virtual Machines MS Series Windows","Standard_M128-32ms","M128-32ms"
"DZH318Z0BPW5/01J4","46.4892","Virtual Machines MS Series Windows","Standard_M128-64ms","M128-64ms"
"DZH318Z0BDL6/0011","3.328","Virtual Machines DCasccv5 Series","Standard_DC64as_cc_v5","Standard_DC64as_cc_v5"
"DZH318Z09LR4/002X","5.184","Virtual Machines Ebsv5 Series Windows","Standard_E96bs_v5","Standard_E96bs_v5 Low Priority"
"DZH318Z0BXNS/000D","0.103","Virtual Machines DCS Series","Standard_DC4s","DC4s Low Priority"
"DZH318Z0CM2D/021S","7.296","Virtual Machines Easv4 Series","Standard_E96-48as_v4","E96-48as_v4"
"DZH318Z0BPW1/014N","0.061065","Virtual Machines Av2 Series Windows","Standard_A8_v2","A8 v2 Spot"
"DZH318Z0CM2D/022C","0.4864","Virtual Machines Easv4 Series","Standard_E64-16as_v4","E64-16as_v4 Spot"
"DZH318Z08M9F/007N","3.648","Virtual Machines Ddv5 Series Windows","Standard_D32d_v5","Standard_D32d_v5"
"DZH318Z09LR4/007T","0.432","Virtual Machines Ebsv5 Series Windows","Standard_E8bs_v5","Standard_E8bs_v5 Low Priority"
"DZH318Z0BPWD/00G4","0.212","Virtual Machines DSv3 Series Windows","Standard_D2s_v3","D2s v3"
"DZH318Z0BPVL/007L","0.212","Virtual Machines Dv3 Series Windows","Standard_D2_v3","D2 v3"
"DZH318Z0BX5L/0041","5.3544","Virtual Machines MSv2 Series","Standard_M208ms_v2","M208ms v2 Spot"
"DZH318Z0K9JH/005M","0.153","Virtual Machines Basv2 Series","Standard_B4als_v2","B4als v2"
"DZH318Z0BPW5/006X","9.442","Virtual Machines MS Series Windows","Standard_M64ls","M64ls"
"DZH318Z08LV0/00C9","4.031","Virtual Machines MdSv2 Series Windows","Standard_M32dms_v2","M32dms_v2 Low Priority"
"DZH318Z09LQP/00ZQ","2.452","Virtual Machines Ebdsv5 Series","Standard_E112ibds_v5","Standard_E112ibds_v5 Low Priority"
"DZH318Z0BPRT/009W","0.216","Virtual Machines A Series","Standard_A7","A7 Low Priority"
"DZH318Z093WX/015T","3.2","Virtual Machines Eadsv5 Series Windows","Standard_E64ads_v5","E64ads v5 Low Priority"
"DZH318Z0CSHB/0097","0.636636","Virtual Machines Edsv4 Series Windows","Standard_E48ds_v4","E48ds v4 Spot"
"DZH318Z093WZ/0128","0.219","Virtual Machines Easv5 Series","Standard_E16-8as_v5","E16-8as v5 Low Priority"
"DZH318Z0BX5L/03S4","1.691","Virtual Machines MSv2 Series","Standard_M32ms_v2","M32ms_v2 Low Priority"
"DZH318Z08NRD/001P","0.603949","DCdsv3 Series Windows","Standard_DC16ds_v3","standard_DC16ds_v3 Spot"
"DZH318Z0BX63/04DH","10.854773","Virtual Machines MSv2 Series Windows","Standard_M416s_8_v2","Standard_M416s_8_v2 Spot"
"DZH318Z08M9F/007T","0.726134","Virtual Machines Ddv5 Series Windows","Standard_D48d_v5","Standard_D48d_v5 Spot"
"DZH318Z0CM92/0174","11.712","Virtual Machines Easv4 Series Windows","Standard_E96-48as_v4","E96-48as_v4"
"DZH318Z0CSHL/0063","0.73","Virtual Machines Esv4 Series","Standard_E48s_v4","E48s v4 Low Priority"
"DZH318Z0BPW1/00HW","0.11","Virtual Machines Av2 Series Windows","Standard_A4_v2","A4 v2 Low Priority"
"DZH318Z096T1/05DG","1.562","Virtual Machines Esv5 Series Windows","Standard_E32-16s_v5","E32-16s v5 Low Priority"
"DZH318Z096T1/05DJ","1.562","Virtual Machines Esv5 Series Windows","Standard_E32-8s_v5","E32-8s v5 Low Priority"
"DZH318Z096T1/05DL","1.562","Virtual Machines Esv5 Series Windows","Standard_E32s_v5","E32s v5 Low Priority"
"DZH318Z0CGPM/0005","1.521","Virtual Machines NVasv4 Series Windows","Standard_NV32as_v4","NV32as v4 Low Priority"
"DZH318Z0CSHC/00HX","0.488","Virtual Machines Esv4 Series Windows","Standard_E4s_v4","E4s v4"
"DZH318Z0BPVM/00BW","1.114","Virtual Machines Dv2 Series Windows","Standard_D15_v2","D15 v2 Low Priority"
"DZH318Z0BQPW/005T","1.114","Virtual Machines DSv2 Series Windows","Standard_DS15_v2","DS15 v2 Low Priority"
"DZH318Z09B6B/003L","0.157","DCasv5-series Windows","Standard_DC4as_v5","Standard_DC4as_v5 Low Priority"
"DZH318Z09TGJ/001T","0.955","NCads A100 v4 Series Linux","Standard_NC24ads_A100_v4","Standard_NC24ads_A100_v4 Low Priority"
"DZH318Z0BQNM/00XM","0.062666","Virtual Machines A Series Basic Windows","Basic_A2","A2 Spot"
"DZH318Z093X0/0156","1.264","Virtual Machines Eadsv5 Series","Standard_E16-4ads_v5","E16-4ads v5"
"DZH318Z0BPVN/02HC","0.10705","Virtual Machines ESv3 Series Windows","Standard_E8-2s_v3","E8-2s v3 Spot"
"DZH318Z08NR9/006R","5.952","Lasv3 Series Linux","Standard_L64as_v3","Standard_L64as_v3"
"DZH318Z0K9JF/021K","0.191","Virtual Machines Basv2 Series Windows","Standard_B4as_v2","B4as v2"
"DZH318Z0BDL6/002V","0.333","Virtual Machines DCasccv5 Series","Standard_DC32as_cc_v5","Standard_DC32as_cc_v5 Low Priority"
"DZH318Z0BX5L/03MZ","1.808","Virtual Machines MSv2 Series","Standard_M64s_v2","M64s_v2 Low Priority"
"DZH318Z0D1L2/006G","0.136","Virtual Machines Ddv4 Series","Standard_D2d_v4","D2d v4"
"DZH318Z0BDL4/001R","0.6272","Virtual Machines DCasccv5 Series Windows","Standard_DC16as_cc_v5","Standard_DC16as_cc_v5 Spot"
"DZH318Z0CM2D/0007","0.608","Virtual Machines Easv4 Series","Standard_E8as_v4","E8as v4"
"DZH318Z0CM29/000W","0.608","Virtual Machines Eav4 Series","Standard_E8a_v4","E8a v4"
"DZH318Z09LR4/007Z","0.216","Virtual Machines Ebsv5 Series Windows","Standard_E4bs_v5","Standard_E4bs_v5 Low Priority"
"DZH318Z0CM92/017D","0.794854","Virtual Machines Easv4 Series Windows","Standard_E64-32as_v4","E64-32as_v4 Spot"
"DZH318Z0K9JL/00TF","0.1236","Virtual Machines Bpsv2 Series Windows","Standard_B8pls_v2","B8pls v2 Spot"
"DZH318Z093XK/0167","0.976478","Virtual Machines Easv5 Series Windows","Standard_E64as_v5","E64as v5 Spot"
"DZH318Z0DF4B/001N","8.384","Virtual Machines NCasT4 v3 Series Windows","Standard_NC64as_T4_v3","NC64asT4 v3"
"DZH318Z0CM2D/022X","0.243","Virtual Machines Easv4 Series","Standard_E16-8as_v4","E16-8as_v4 Low Priority"
"DZH318Z092SF/0039","0.174","Virtual Machines Dpdsv5 Series","Standard_D16pds_v5","Standard_D16pds_v5 Low Priority"
"DZH318Z0BDCH/007T","0.253","Virtual Machines ECadsccv5 Series","Standard_EC16ads_cc_v5","Standard_EC16ads_cc_v5 Low Priority"
"DZH318Z0K7X6/002T","4.864","Virtual Machines ECesv5 Series","Standard_EC64es_v5","EC64esv5"
"DZH318Z0BPVN/0082","0.403","Virtual Machines ESv3 Series Windows","Standard_E8s_v3","E8s v3 Low Priority"
"DZH318Z0BPVN/02H1","0.403","Virtual Machines ESv3 Series Windows","Standard_E8-4s_v3","E8-4s v3 Low Priority"
"DZH318Z0BPWH/0093","0.403","Virtual Machines Ev3 Series Windows","Standard_E8_v3","E8 v3 Low Priority"
"DZH318Z0BPVN/02H8","0.403","Virtual Machines ESv3 Series Windows","Standard_E8-2s_v3","E8-2s v3 Low Priority"
"DZH318Z09B66/004X","0.195062","ECasv5-series Windows","Standard_EC4as_v5","Standard_EC4as_v5 Spot"
"DZH318Z0K9JK/006P","0.0544","Virtual Machines Bpsv2 Series","Standard_B4pls_v2","B4pls v2 Spot"
"DZH318Z0K804/0035","1.306","Virtual Machines DCedsv5 Series","Standard_DC96eds_v5","DC96edsv5 Low Priority"
"DZH318Z0BQ35/00LF","0.096","Virtual Machines BS Series","Standard_B2ms","B2ms"
"DZH318Z0BQ4P/014V","0.04767","Virtual Machines FS Series","Standard_F8s","F8s Spot"
"DZH318Z0BPX4/0010","2.552","Virtual Machines NDS Series Windows","Standard_ND12s","ND12s Low Priority"
"DZH318Z09B60/0057","0.96","ECadsv5-series Windows","Standard_EC8ads_v5","Standard_EC8ads_v5"
"DZH318Z0K801/0060","0.277","Virtual Machines ECedsv5 Series","Standard_EC16eds_v5","EC16edsv5 Low Priority"
"DZH318Z0K7X5/00B1","3.904","Virtual Machines ECesv5 Series Windows","Standard_EC32es_v5","EC32esv5"
"DZH318Z0BQPW/01P2","0.013965","Virtual Machines DSv2 Series Windows","Standard_DS1_v2","DS1 v2 Spot"
"DZH318Z08W0T/002W","0.0832","Virtual Machines Dasv5 Series","Standard_D8as_v5","Standard_D8as_v5 Low Priority"
"DZH318Z0BDL6/0001","1.9968","Virtual Machines DCasccv5 Series","Standard_DC96as_cc_v5","Standard_DC96as_cc_v5 Spot"
"DZH318Z093WZ/0115","0.877","Virtual Machines Easv5 Series","Standard_E64-32as_v5","E64-32as v5 Low Priority"
"DZH318Z0BQ51/00GC","0.454","Virtual Machines F Series","Standard_F8","F8"
"DZH318Z0BQ4P/00GB","0.454","Virtual Machines FS Series","Standard_F8s","F8s"
"DZH318Z092S9/0096","0.122","Virtual Machines Epsv5 Series","Standard_E2ps_v5","Standard_E2ps_v5"
"DZH318Z0CHL7/000H","1.042","Virtual Machines NP Series Windows","Standard_NP40s","NP40s Spot"
"DZH318Z0CGPP/0002","29.366","Virtual Machines NDrSv2 Series Windows","Standard_ND40rs_v2","ND40rs v2"
"DZH318Z096SL/05C6","12.72","Virtual Machines Edsv5 Series Windows","Standard_E96ds_v5","E96ds v5"
"DZH318Z096SL/05C3","12.72","Virtual Machines Edsv5 Series Windows","Standard_E96-48ds_v5","E96-48ds v5"
"DZH318Z096SL/05CX","12.72","Virtual Machines Edsv5 Series Windows","Standard_E96-24ds_v5","E96-24ds v5"
"DZH318Z09B68/003T","3.288","ECasv5-series Linux","Standard_EC48as_v5","Standard_EC48as_v5"
"DZH318Z0BQ50/02P0","0.768","Virtual Machines DSv3 Series","Standard_D64-32s_v3","D64-32s v3 Low Priority"
"DZH318Z0BQ50/00HL","0.768","Virtual Machines DSv3 Series","Standard_D64s_v3","D64s v3 Low Priority"
"DZH318Z0BQ4K/00HS","0.768","Virtual Machines Dv3 Series","Standard_D64_v3","D64 v3 Low Priority"
"DZH318Z0BQ50/02PF","0.768","Virtual Machines DSv3 Series","Standard_D64-16s_v3","D64-16s v3 Low Priority"
"DZH318Z09TH1/0029","9.128911","NCads A100 v4 Series Windows","Standard_NC96ads_A100_v4","Standard_NC96ads_A100_v4 Spot"
"DZH318Z0CSHL/00DS","0.304","Virtual Machines Esv4 Series","Standard_E4s_v4","E4s v4"
"DZH318Z0BDL7/006F","2.778","Virtual Machines DCadsccv5 Series Windows","Standard_DC64ads_cc_v5","Standard_DC64ads_cc_v5 Low Priority"
"DZH318Z0BQ4R/04V4","0.459918","Virtual Machines ESv3 Series","Standard_E64is_v3","E64is v3 Spot"
"DZH318Z0BQNL/008N","0.308","Virtual Machines G Series Windows","Standard_G3","G3 Spot"
"DZH318Z09B5X/003G","0.868","DCadsv5-series Windows","Standard_DC8ads_v5","Standard_DC8ads_v5"
"DZH318Z08NQZ/001X","1.068525","DCsv3 Series Windows","Standard_DC32s_v3","standard_DC32s_v3 Spot"
"DZH318Z092S9/008H","0.0486","Virtual Machines Epsv5 Series","Standard_E8ps_v5","Standard_E8ps_v5 Spot"
"DZH318Z0BPVL/014B","0.045029","Virtual Machines Dv3 Series Windows","Standard_D4_v3","D4 v3 Spot"
"DZH318Z08M9B/00GF","0.7104","Virtual Machines Dldsv5 Series","Standard_D32lds_v5","D32lds v5 Spot"
"DZH318Z0BPRB/001W","0.078","Virtual Machines A Series Basic","Basic_A2","A2"
"DZH318Z0BPVM/00CC","0.852","Virtual Machines Dv2 Series Windows","Standard_D5_v2","D5 v2 Low Priority"
"DZH318Z0BQPW/004C","0.852","Virtual Machines DSv2 Series Windows","Standard_DS5_v2","DS5 v2 Low Priority"
"DZH318Z093XK/016S","0.366","Virtual Machines Easv5 Series Windows","Standard_E8as_v5","E8as v5 Low Priority"
"DZH318Z0BQ51/01BB","0.01197","Virtual Machines F Series","Standard_F2","F2 Spot"
"DZH318Z093X0/014T","7.584","Virtual Machines Eadsv5 Series","Standard_E96-24ads_v5","E96-24ads v5"
"DZH318Z0BCGX/002Q","7.192","Virtual Machines NCadsA10v4 Series Windows","Standard_NC32ads_A10_v4","Standard_NC32ads_A10_v4"
"DZH318Z0BQPK/001N","2.224","Virtual Machines LS Series Windows","Standard_L16s","L16s"
"DZH318Z0CSHL/00BR","0.060982","Virtual Machines Esv4 Series","Standard_E8s_v4","E8s v4 Spot"
"DZH318Z0BQ50/02PH","0.302688","Virtual Machines DSv3 Series","Standard_D48s_v3","D48s v3 Spot"
"DZH318Z08NR7/005T","0.666","Virtual Machines Lsv3 Series","Standard_L32s_v3","Standard_L32s_v3 Low Priority"
"DZH318Z0K804/0037","0.435","Virtual Machines DCedsv5 Series","Standard_DC32eds_v5","DC32edsv5 Low Priority"
"DZH318Z0CSHB/000D","0.026526","Virtual Machines Edsv4 Series Windows","Standard_E2ds_v4","E2ds v4 Spot"
"DZH318Z0BQ4C/01WQ","0.379","Virtual Machines DSv2 Series","Standard_DS12-2_v2","DS12-2 v2"
"DZH318Z0BQ4C/00QH","0.379","Virtual Machines DSv2 Series","Standard_DS12_v2","DS12 v2"
"DZH318Z0BQ34/010V","0.379","Virtual Machines Dv2 Series","Standard_D12_v2","D12 v2"
"DZH318Z0BQ4C/01XZ","0.379","Virtual Machines DSv2 Series","Standard_DS12-1_v2","DS12-1 v2"
"DZH318Z08Q75/001B","0.46899","Virtual Machines FX Series","Standard_FX36mds","Standard_FX36mds Spot"
"DZH318Z0BPW4/002H","1.118","Virtual Machines DS Series Windows","Standard_DS13","DS13"
"DZH318Z0BPVW/000B","1.118","Virtual Machines D Series Windows","Standard_D13","D13"
"DZH318Z09LQP/004Q","0.782309","Virtual Machines Ebdsv5 Series","Standard_E48bds_v5","Standard_E48bds_v5 Spot"
"DZH318Z08LV0/008Z","2.4564","Virtual Machines MdSv2 Series Windows","Standard_M128ds_v2","M128ds_v2 Spot"
"DZH318Z096SN/037J","0.144351","Virtual Machines Edsv5 Series","Standard_E16-8ds_v5","E16-8ds v5 Spot"
"DZH318Z08M9T/0069","0.331","Virtual Machines Dsv5 Series Windows","Standard_D8s_v5","Standard_D8s_v5 Low Priority"
"DZH318Z0BQNL/004S","0.77","Virtual Machines G Series Windows","Standard_G1","G1"
"DZH318Z0BQPT/005J","0.77","Virtual Machines GS Series Windows","Standard_GS1","GS1"
"DZH318Z09JCM/00JQ","0.866","Virtual Machines NVadsA10v5 Series Windows","Standard_NV6ads_A10_v5","Standard_NV6ads_A10_v5"
"DZH318Z08M9K/008L","4.536","Virtual Machines Dlsv5 Series Windows","Standard_D48ls_v5","D48ls v5"
